Info 0    [14:10:01.767] Starting TS Server
Info 3434 [15:57:50.504] Different program with same set of files:: structureIsReused:: 2
Info 3435 [15:57:51.486] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 3436 [15:57:51.568] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 236 structureChanged: false Elapsed: 81.8821670114994ms
Info 3437 [15:57:51.568] Different program with same set of files:: structureIsReused:: 2
Info 3438 [15:57:54.116] DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/.#rant.constant.js :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants 1 undefined Project: /dev/null/inferredProject4* WatchType: Failed Lookup Locations
Info 3439 [15:57:54.116] Elapsed:: 0.38004201650619507ms DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/.#rant.constant.js :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants 1 undefined Project: /dev/null/inferredProject4* WatchType: Failed Lookup Locations
Info 3440 [15:58:00.901] DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/reply-rant/.#reply-rant.controller.js :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants 1 undefined Project: /dev/null/inferredProject4* WatchType: Failed Lookup Locations
Info 3441 [15:58:00.902] Elapsed:: 0.20070800185203552ms DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/reply-rant/.#reply-rant.controller.js :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants 1 undefined Project: /dev/null/inferredProject4* WatchType: Failed Lookup Locations
Info 3442 [15:58:01.096] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 3443 [15:58:01.208] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 237 structureChanged: true Elapsed: 111.72970899939537ms
Info 3444 [15:58:01.208] Different program with same set of files:: structureIsReused:: 1
Info 3445 [15:58:01.227] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 3446 [15:58:01.256] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 238 structureChanged: true Elapsed: 29.072459012269974ms
Info 3447 [15:58:01.256] Different program with same set of files:: structureIsReused:: 1
Info 3448 [15:58:01.582] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 3449 [15:58:01.655] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 239 structureChanged: true Elapsed: 72.67724999785423ms
Info 3450 [15:58:01.655] Different program with same set of files:: structureIsReused:: 1
Info 3451 [15:58:01.657] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 3452 [15:58:01.692] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 240 structureChanged: true Elapsed: 34.564415991306305ms
Info 3453 [15:58:01.692] Different program with same set of files:: structureIsReused:: 1
Info 3454 [15:58:01.939] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 3455 [15:58:02.001] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 241 structureChanged: true Elapsed: 61.09900000691414ms
Info 3456 [15:58:02.001] Different program with same set of files:: structureIsReused:: 1
Info 3457 [15:58:05.542] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 3458 [15:58:05.614] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 242 structureChanged: true Elapsed: 70.78254100680351ms
Info 3459 [15:58:05.614] Different program with same set of files:: structureIsReused:: 1
Info 3460 [15:58:05.617] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 3461 [15:58:05.651] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 243 structureChanged: true Elapsed: 34.41666701436043ms
Info 3462 [15:58:05.651] Different program with same set of files:: structureIsReused:: 1
Info 3463 [15:58:05.666] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 3464 [15:58:05.706] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 244 structureChanged: true Elapsed: 39.74924999475479ms
Info 3465 [15:58:05.706] Different program with same set of files:: structureIsReused:: 1
Info 3466 [15:58:09.178] DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/reply-rant/.#reply-rant.controller.js :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants 1 undefined Project: /dev/null/inferredProject4* WatchType: Failed Lookup Locations
Info 3467 [15:58:09.179] Elapsed:: 0.47316598892211914ms DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/reply-rant/.#reply-rant.controller.js :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants 1 undefined Project: /dev/null/inferredProject4* WatchType: Failed Lookup Locations
Info 3468 [15:58:09.213] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 3469 [15:58:09.273] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 245 structureChanged: true Elapsed: 59.944499999284744ms
Info 3470 [15:58:09.273] Different program with same set of files:: structureIsReused:: 1
Info 3471 [15:58:14.692] DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/reply-rant/.#reply-rant.controller.js :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants 1 undefined Project: /dev/null/inferredProject4* WatchType: Failed Lookup Locations
Info 3472 [15:58:14.693] Elapsed:: 0.28737500309944153ms DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/reply-rant/.#reply-rant.controller.js :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants 1 undefined Project: /dev/null/inferredProject4* WatchType: Failed Lookup Locations
Info 3473 [15:58:14.891] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 3474 [15:58:14.972] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 246 structureChanged: false Elapsed: 80.83537498116493ms
Info 3475 [15:58:14.972] Different program with same set of files:: structureIsReused:: 2
Info 3476 [15:58:18.712] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 3477 [15:58:18.805] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 247 structureChanged: false Elapsed: 92.30216699838638ms
Info 3478 [15:58:18.805] Different program with same set of files:: structureIsReused:: 2
Info 3479 [15:58:22.058] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 3480 [15:58:22.090] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 248 structureChanged: false Elapsed: 31.82516700029373ms
Info 3481 [15:58:22.090] Different program with same set of files:: structureIsReused:: 2
Info 3482 [15:58:25.136] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 3483 [15:58:25.229] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 249 structureChanged: false Elapsed: 91.16662499308586ms
Info 3484 [15:58:25.229] Different program with same set of files:: structureIsReused:: 2
Info 3485 [15:58:28.868] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 3486 [15:58:28.973] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 250 structureChanged: false Elapsed: 103.27224999666214ms
Info 3487 [15:58:28.973] Different program with same set of files:: structureIsReused:: 2
Info 3488 [15:58:31.564] DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/reply-rant/#reply-rant.controller.js# :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants 1 undefined Project: /dev/null/inferredProject4* WatchType: Failed Lookup Locations
Info 3489 [15:58:31.565] Elapsed:: 0.6673330068588257ms DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/reply-rant/#reply-rant.controller.js# :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants 1 undefined Project: /dev/null/inferredProject4* WatchType: Failed Lookup Locations
Info 3490 [15:58:31.565] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 3491 [15:58:31.598] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 251 structureChanged: false Elapsed: 32.567375004291534ms
Info 3492 [15:58:31.598] Different program with same set of files:: structureIsReused:: 2
Info 3493 [15:58:35.436] DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/reply-rant/.#reply-rant.controller.js :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants 1 undefined Project: /dev/null/inferredProject4* WatchType: Failed Lookup Locations
Info 3494 [15:58:35.437] Elapsed:: 0.29370900988578796ms DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/reply-rant/.#reply-rant.controller.js :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants 1 undefined Project: /dev/null/inferredProject4* WatchType: Failed Lookup Locations
Info 3495 [15:58:35.487] DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/reply-rant/#reply-rant.controller.js# :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants 1 undefined Project: /dev/null/inferredProject4* WatchType: Failed Lookup Locations
Info 3496 [15:58:35.488] Elapsed:: 0.6380419731140137ms DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/reply-rant/#reply-rant.controller.js# :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants 1 undefined Project: /dev/null/inferredProject4* WatchType: Failed Lookup Locations
Info 3497 [15:59:06.303] DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/reply-rant/.#reply-rant.route.js :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants 1 undefined Project: /dev/null/inferredProject4* WatchType: Failed Lookup Locations
Info 3498 [15:59:06.305] Elapsed:: 0.12370797991752625ms DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/reply-rant/.#reply-rant.route.js :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants 1 undefined Project: /dev/null/inferredProject4* WatchType: Failed Lookup Locations
Info 3499 [15:59:06.427] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 3500 [15:59:06.547] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 252 structureChanged: true Elapsed: 119.4829590022564ms
Info 3501 [15:59:06.547] Different program with same set of files:: structureIsReused:: 1
Info 3502 [15:59:07.765] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 3503 [15:59:07.814] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 253 structureChanged: true Elapsed: 49.12650001049042ms
Info 3504 [15:59:07.814] Different program with same set of files:: structureIsReused:: 1
Info 3505 [15:59:07.822] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 3506 [15:59:07.854] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 254 structureChanged: true Elapsed: 31.487582981586456ms
Info 3507 [15:59:07.854] Different program with same set of files:: structureIsReused:: 1
Info 3508 [15:59:08.467] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 3509 [15:59:08.532] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 255 structureChanged: true Elapsed: 64.49920800328255ms
Info 3510 [15:59:08.532] Different program with same set of files:: structureIsReused:: 1
Info 3511 [15:59:08.895] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 3512 [15:59:08.956] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 256 structureChanged: true Elapsed: 60.704874992370605ms
Info 3513 [15:59:08.956] Different program with same set of files:: structureIsReused:: 1
Info 3514 [15:59:08.957] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 3515 [15:59:08.991] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 257 structureChanged: true Elapsed: 33.99449998140335ms
Info 3516 [15:59:08.991] Different program with same set of files:: structureIsReused:: 1
Info 3517 [15:59:09.212] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 3518 [15:59:09.268] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 258 structureChanged: true Elapsed: 55.542667001485825ms
Info 3519 [15:59:09.268] Different program with same set of files:: structureIsReused:: 1
Info 3520 [15:59:10.422] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 3521 [15:59:10.451] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 259 structureChanged: true Elapsed: 28.143458008766174ms
Info 3522 [15:59:10.451] Different program with same set of files:: structureIsReused:: 1
Info 3523 [15:59:12.029] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 3524 [15:59:12.081] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 260 structureChanged: true Elapsed: 52.018124997615814ms
Info 3525 [15:59:12.081] Different program with same set of files:: structureIsReused:: 1
Info 3526 [15:59:16.126] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 3527 [15:59:16.238] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 261 structureChanged: true Elapsed: 109.1194169819355ms
Info 3528 [15:59:16.238] Different program with same set of files:: structureIsReused:: 1
Info 3529 [15:59:17.349] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 3530 [15:59:17.374] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 262 structureChanged: true Elapsed: 24.79074999690056ms
Info 3531 [15:59:17.374] Different program with same set of files:: structureIsReused:: 1
Info 3532 [15:59:17.380] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 3533 [15:59:17.409] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 263 structureChanged: true Elapsed: 28.607208013534546ms
Info 3534 [15:59:17.409] Different program with same set of files:: structureIsReused:: 1
Info 3535 [15:59:19.699] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 3536 [15:59:19.774] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 264 structureChanged: true Elapsed: 74.9265830218792ms
Info 3537 [15:59:19.774] Different program with same set of files:: structureIsReused:: 1
Info 3538 [15:59:19.783] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 3539 [15:59:19.818] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 265 structureChanged: true Elapsed: 34.102292001247406ms
Info 3540 [15:59:19.818] Different program with same set of files:: structureIsReused:: 1
Info 3541 [15:59:19.823] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 3542 [15:59:19.851] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 266 structureChanged: true Elapsed: 27.974665999412537ms
Info 3543 [15:59:19.851] Different program with same set of files:: structureIsReused:: 1
Info 3544 [15:59:20.888] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 3545 [15:59:20.922] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 267 structureChanged: true Elapsed: 33.26870799064636ms
Info 3546 [15:59:20.922] Different program with same set of files:: structureIsReused:: 1
Info 3547 [15:59:20.924] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 3548 [15:59:20.955] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 268 structureChanged: true Elapsed: 31.10199999809265ms
Info 3549 [15:59:20.955] Different program with same set of files:: structureIsReused:: 1
Info 3550 [15:59:20.958] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 3551 [15:59:20.989] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 269 structureChanged: true Elapsed: 30.460665971040726ms
Info 3552 [15:59:20.989] Different program with same set of files:: structureIsReused:: 1
Info 3553 [15:59:20.993] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 3554 [15:59:21.022] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 270 structureChanged: true Elapsed: 28.740959018468857ms
Info 3555 [15:59:21.022] Different program with same set of files:: structureIsReused:: 1
Info 3556 [15:59:22.305] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 3557 [15:59:22.362] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 271 structureChanged: true Elapsed: 56.40245798230171ms
Info 3558 [15:59:22.362] Different program with same set of files:: structureIsReused:: 1
Info 3559 [15:59:22.372] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 3560 [15:59:22.404] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 272 structureChanged: true Elapsed: 31.2956660091877ms
Info 3561 [15:59:22.404] Different program with same set of files:: structureIsReused:: 1
Info 3562 [15:59:23.594] DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/reply-rant/.#reply-rant.route.js :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants 1 undefined Project: /dev/null/inferredProject4* WatchType: Failed Lookup Locations
Info 3563 [15:59:23.594] Elapsed:: 0.203792005777359ms DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/reply-rant/.#reply-rant.route.js :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants 1 undefined Project: /dev/null/inferredProject4* WatchType: Failed Lookup Locations
Info 3564 [16:06:25.158] DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/reply-rant/rantcomments.model.js :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants 1 undefined Project: /dev/null/inferredProject4* WatchType: Failed Lookup Locations
Info 3565 [16:06:25.200] Elapsed:: 37.91604200005531ms DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/reply-rant/rantcomments.model.js :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants 1 undefined Project: /dev/null/inferredProject4* WatchType: Failed Lookup Locations
Info 3566 [16:06:25.200] DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/reply-rant/reply-rant.model.js :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants 1 undefined Project: /dev/null/inferredProject4* WatchType: Failed Lookup Locations
Info 3567 [16:06:25.205] Elapsed:: 4.419583022594452ms DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/reply-rant/reply-rant.model.js :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants 1 undefined Project: /dev/null/inferredProject4* WatchType: Failed Lookup Locations
Info 3568 [16:06:33.262] DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/reply-rant/rantcomments.model.test.mjs :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants 1 undefined Project: /dev/null/inferredProject4* WatchType: Failed Lookup Locations
Info 3569 [16:06:33.262] Elapsed:: 0.11900001764297485ms DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/reply-rant/rantcomments.model.test.mjs :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants 1 undefined Project: /dev/null/inferredProject4* WatchType: Failed Lookup Locations
Info 3570 [16:06:33.262] DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/reply-rant/reply-rant.model.test.mjs :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants 1 undefined Project: /dev/null/inferredProject4* WatchType: Failed Lookup Locations
Info 3571 [16:06:33.262] Elapsed:: 0.05891600251197815ms DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/reply-rant/reply-rant.model.test.mjs :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants 1 undefined Project: /dev/null/inferredProject4* WatchType: Failed Lookup Locations
Info 3572 [16:06:40.941] DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/reply-rant/.#reply-rant.route.js :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants 1 undefined Project: /dev/null/inferredProject4* WatchType: Failed Lookup Locations
Info 3573 [16:06:40.943] Elapsed:: 0.078000009059906ms DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/reply-rant/.#reply-rant.route.js :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants 1 undefined Project: /dev/null/inferredProject4* WatchType: Failed Lookup Locations
Info 3574 [16:06:41.474] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 3575 [16:06:41.709] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 273 structureChanged: true Elapsed: 234.2957499921322ms
Info 3576 [16:06:41.709] Different program with same set of files:: structureIsReused:: 1
Info 3577 [16:06:41.714] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 3578 [16:06:41.780] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 274 structureChanged: true Elapsed: 65.2661249935627ms
Info 3579 [16:06:41.780] Different program with same set of files:: structureIsReused:: 1
Info 3580 [16:06:42.165] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 3581 [16:06:42.208] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 275 structureChanged: true Elapsed: 43.22895899415016ms
Info 3582 [16:06:42.208] Different program with same set of files:: structureIsReused:: 1
Info 3583 [16:06:43.666] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 3584 [16:06:43.741] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 276 structureChanged: true Elapsed: 74.79508301615715ms
Info 3585 [16:06:43.741] Different program with same set of files:: structureIsReused:: 1
Info 3586 [16:06:43.744] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 3587 [16:06:43.775] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 277 structureChanged: true Elapsed: 31.43462499976158ms
Info 3588 [16:06:43.775] Different program with same set of files:: structureIsReused:: 1
Info 3589 [16:06:46.007] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 3590 [16:06:46.084] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 278 structureChanged: true Elapsed: 76.26241698861122ms
Info 3591 [16:06:46.084] Different program with same set of files:: structureIsReused:: 1
Info 3592 [16:06:48.099] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 3593 [16:06:48.221] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 279 structureChanged: true Elapsed: 122.12137499451637ms
Info 3594 [16:06:48.221] Project '/dev/null/inferredProject4*' (Inferred)
Info 3595 [16:06:48.221] 	Files (255)

Info 3596 [16:06:48.221] -----------------------------------------------
Info 3597 [16:06:48.221] Project '/dev/null/autoImportProviderProject4*' (AutoImportProvider)
Info 3598 [16:06:48.221] 	Files (33)

Info 3599 [16:06:48.221] -----------------------------------------------
Info 3600 [16:06:49.754] DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/reply-rant/.#reply-rant.route.js :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants 1 undefined Project: /dev/null/inferredProject4* WatchType: Failed Lookup Locations
Info 3601 [16:06:49.754] Elapsed:: 0.522040992975235ms DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/reply-rant/.#reply-rant.route.js :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants 1 undefined Project: /dev/null/inferredProject4* WatchType: Failed Lookup Locations
Info 3602 [16:07:10.801] DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/reply-rant/rant-reply.db.util.js :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants 1 undefined Project: /dev/null/inferredProject4* WatchType: Failed Lookup Locations
Info 3603 [16:07:10.804] Elapsed:: 2.62950000166893ms DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/reply-rant/rant-reply.db.util.js :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants 1 undefined Project: /dev/null/inferredProject4* WatchType: Failed Lookup Locations
Info 3604 [16:07:10.805] DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/reply-rant/rant-reply.db.util.test.mjs :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants 1 undefined Project: /dev/null/inferredProject4* WatchType: Failed Lookup Locations
Info 3605 [16:07:10.805] Elapsed:: 0.045584022998809814ms DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/reply-rant/rant-reply.db.util.test.mjs :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants 1 undefined Project: /dev/null/inferredProject4* WatchType: Failed Lookup Locations
Info 3606 [16:07:12.088] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 3607 [16:07:12.210] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 280 structureChanged: true Elapsed: 120.77441701292992ms
Info 3608 [16:07:12.210] Project '/dev/null/inferredProject4*' (Inferred)
Info 3609 [16:07:12.210] 	Files (256)

Info 3610 [16:07:12.210] -----------------------------------------------
Info 3611 [16:07:12.210] Project '/dev/null/autoImportProviderProject4*' (AutoImportProvider)
Info 3612 [16:07:12.210] 	Files (33)

Info 3613 [16:07:12.210] -----------------------------------------------
Info 3614 [16:07:14.343] Before ensureProjectForOpenFiles:
Info 3615 [16:07:14.345] Starting updateGraphWorker: Project: /dev/null/inferredProject5*
Info 3616 [16:07:14.370] Finishing updateGraphWorker: Project: /dev/null/inferredProject5* Version: 2 structureChanged: true Elapsed: 24.451415985822678ms
